User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Xunits,Yunits,Variable,Xvalue,Yvalue,Func_group,Genus,Species,Amount_warmed_C,Amount_warmed_type,Years_warmed,Year_round_warm,Latitude,Site,Tissue_Type,Notes,Comments
KD,4,Xu_2012_EnvironExpBot,2008,Pub4_Fig5,Nitrogen_above,mean_SD,,g/kg,Ambient_Var,,0.639,Ever_Tree,Picea,asperata,1.2,GrowingSeason_average,1,Yes,31.58333,Natural_Forest_8yr,Leaf,"8 yr seedlings, natural forest",
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_leaf_appear,mean_SD,,julian_date,Warmed_Mean,,147,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_leaf_appear,mean_SD,,julian_date,Warmed_Var,,9,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_leaf_appear,mean_SD,,julian_date,Ambient_Mean,,149,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_leaf_appear,mean_SD,,julian_date,Ambient_Var,,7,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_senes,mean_SD,,julian_date,Warmed_Mean,,306,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_senes,mean_SD,,julian_date,Warmed_Var,,12,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_senes,mean_SD,,julian_date,Ambient_Mean,,285,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_senes,mean_SD,,julian_date,Ambient_Var,,10,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_leaf_lifespan,mean_SD,,days,Warmed_Mean,,159,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_leaf_lifespan,mean_SD,,days,Warmed_Var,,8,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_leaf_lifespan,mean_SD,,days,Ambient_Mean,,136,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
KD,5,Xu_2012_EurJForestRes,2005,Pub5_Tbl1,Phen_leaf_lifespan,mean_SD,,days,Ambient_Var,,8,Decid_Tree,Betula,utilis,2.9,GrowingSeason_average,1.92,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Warmed_Mean,,98.6,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Warmed_Var,,12.8,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Ambient_Mean,,91,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Ambient_Var,,11.3,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Warmed_Mean,,5.77,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Warmed_Var,,0.56,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Ambient_Mean,,5.18,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Ambient_Var,,0.63,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Warmed_Mean,,36.1,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Warmed_Var,,6.8,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Ambient_Mean,,28.7,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Ambient_Var,,4.5,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Warmed_Mean,,2.6,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Warmed_Var,,0.27,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Ambient_Mean,,2.39,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Ambient_Var,,0.29,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Warmed_Mean,,80.9,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Warmed_Var,,12.5,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Ambient_Mean,,73.8,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Ambient_Var,,13.8,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Warmed_Mean,,2.67,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Warmed_Var,,0.21,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Ambient_Mean,,2.49,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Ambient_Var,,0.23,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Warmed_Mean,,83.4,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Warmed_Var,,15.5,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Ambient_Mean,,68.4,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Shoot_length,mean_SD,,mm,Ambient_Var,,14.7,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Warmed_Mean,,2.28,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Warmed_Var,,0.28,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Ambient_Mean,,2.15,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl2,Leaf_area,mean_SD,,cm^2,Ambient_Var,,0.24,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Warmed_Mean,,27.2,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Warmed_Var,,4.3,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Ambient_Mean,,25.6,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Ambient_Var,,4.4,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Warmed_Mean,,13.8,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Warmed_Var,,4.4,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Ambient_Mean,,15.4,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Ambient_Var,,3.7,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Warmed_Mean,,189.2,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Warmed_Var,,91.7,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Ambient_Mean,,223.6,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Ambient_Var,,81.7,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Warmed_Mean,,749,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Warmed_Var,,331.2,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Ambient_Mean,,903.2,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Ambient_Var,,302.3,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Warmed_Mean,,32.8,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Warmed_Var,,6.4,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Ambient_Mean,,36.1,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Ambient_Var,,6.2,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Warmed_Mean,,21.8,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Warmed_Var,,5.6,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Ambient_Mean,,23.8,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Ambient_Var,,4.9,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Warmed_Mean,,16.3,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Warmed_Var,,4.4,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Ambient_Mean,,18.3,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Flower_num,mean_SD,,count,Ambient_Var,,4,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Warmed_Mean,,10.5,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Warmed_Var,,3.4,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Ambient_Mean,,11.6,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
KD,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Tbl3,Fruit_num,mean_SD,,count,Ambient_Var,,3,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Warmed_Mean,,27.469,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Warmed_Var,,3.58,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Ambient_Mean,,26.296,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Ambient_Var,,2.222,Decid_Shrub,Lonicera,hispida,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Warmed_Mean,,30.802,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Warmed_Var,,2.716,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Ambient_Mean,,29.136,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Ambient_Var,,2.346,Ever_Shrub,Daphne,retusa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Warmed_Mean,,23.642,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Warmed_Var,,2.84,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Ambient_Mean,,19.753,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Ambient_Var,,2.778,Decid_Shrub,Potentilla,fruticosa,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Warmed_Mean,,27.963,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Warmed_Var,,2.778,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Ambient_Mean,,23.827,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
FS,6,Xu_2009_PlantSpeciesBiol,2005,Pub6_Fig2,Phen_flwr_lifespan,mean_SD,,days,Ambient_Var,,2.778,Decid_Shrub,Spiraea,mongolica,2.9,GrowingSeason_average,2,Yes,32.98333,,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Warmed_Mean,,10.189,Ever_Tree,Picea,mariana,2.2,GrowingSeason_average,1,No,53.61,Alpine_heath,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Warmed_Var,,0.506,Ever_Tree,Picea,mariana,2.2,GrowingSeason_average,1,No,53.61,Alpine_heath,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Ambient_Mean,,7.933,Ever_Tree,Picea,mariana,2.2,GrowingSeason_average,1,No,53.61,Alpine_heath,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Ambient_Var,,0.461,Ever_Tree,Picea,mariana,2.2,GrowingSeason_average,1,No,53.61,Alpine_heath,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Warmed_Mean,,11.901,Ever_Tree,Picea,mariana,1.3,GrowingSeason_average,1,No,53.61,Tree_islands,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Warmed_Var,,0.48,Ever_Tree,Picea,mariana,1.3,GrowingSeason_average,1,No,53.61,Tree_islands,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Ambient_Mean,,10.742,Ever_Tree,Picea,mariana,1.3,GrowingSeason_average,1,No,53.61,Tree_islands,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Ambient_Var,,0.452,Ever_Tree,Picea,mariana,1.3,GrowingSeason_average,1,No,53.61,Tree_islands,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Warmed_Mean,,13.008,Ever_Tree,Picea,mariana,0.9,GrowingSeason_average,1,No,53.61,Open_Canopy,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Warmed_Var,,0.498,Ever_Tree,Picea,mariana,0.9,GrowingSeason_average,1,No,53.61,Open_Canopy,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Ambient_Mean,,12.048,Ever_Tree,Picea,mariana,0.9,GrowingSeason_average,1,No,53.61,Open_Canopy,,,
CP,19,Munier_2010_PlantEcol,2004,Pub19_Fig3,Height,mean_SE,,mm,Ambient_Var,,0.468,Ever_Tree,Picea,mariana,0.9,GrowingSeason_average,1,No,53.61,Open_Canopy,,,
CP,20,Liancourt_2013_Ecology,2009,Pub20_Fig3,Biomass_above,mean_95,,g,Warmed_Mean,,0.425,Graminoid,Festuca,lenensis,1.5,GrowingSeason_average,2.083,Yes,51.02342,Lower_slope,Total,,
CP,20,Liancourt_2013_Ecology,2009,Pub20_Fig3,Biomass_above,mean_95,,g,Warmed_Var,,0.1,Graminoid,Festuca,lenensis,1.5,GrowingSeason_average,2.083,Yes,51.02342,Lower_slope,Total,,
CP,20,Liancourt_2013_Ecology,2009,Pub20_Fig3,Biomass_above,mean_95,,g,Ambient_Mean,,0.392,Graminoid,Festuca,lenensis,1.5,GrowingSeason_average,2.083,Yes,51.02342,Lower_slope,Total,,
CP,20,Liancourt_2013_Ecology,2009,Pub20_Fig3,Biomass_above,mean_95,,g,Ambient_Var,,0.1,Graminoid,Festuca,lenensis,1.5,GrowingSeason_average,2.083,Yes,51.02342,Lower_slope,Total,,
CP,20,Liancourt_2013_Ecology,2009,Pub20_Fig3,Biomass_above,mean_95,,g,Warmed_Mean,,0.475,Graminoid,Festuca,lenensis,1.5,GrowingSeason_average,2.083,Yes,51.02342,Upper_slope,Total,Without water,
CP,20,Liancourt_2013_Ecology,2009,Pub20_Fig3,Biomass_above,mean_95,,g,Warmed_Var,,0.117,Graminoid,Festuca,lenensis,1.5,GrowingSeason_average,2.083,Yes,51.02342,Upper_slope,Total,Without water,
CP,20,Liancourt_2013_Ecology,2009,Pub20_Fig3,Biomass_above,mean_95,,g,Ambient_Mean,,0.467,Graminoid,Festuca,lenensis,1.5,GrowingSeason_average,2.083,Yes,51.02342,Upper_slope,Total,Without water,
CP,20,Liancourt_2013_Ecology,2009,Pub20_Fig3,Biomass_above,mean_95,,g,Ambient_Var,,0.142,Graminoid,Festuca,lenensis,1.5,GrowingSeason_average,2.083,Yes,51.02342,Upper_slope,Total,Without water,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,56.25,Graminoid,Spartina,patens,,,0.25,No,43.32806,Drakes_Island,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,2.648,Graminoid,Spartina,patens,,,0.25,No,43.32806,Drakes_Island,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,42.888,Graminoid,Spartina,patens,,,0.25,No,43.32806,Drakes_Island,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,1.293,Graminoid,Spartina,patens,,,0.25,No,43.32806,Drakes_Island,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,80.657,Graminoid,Spartina,patens,,,0.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,4.849,Graminoid,Spartina,patens,,,0.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,41.343,Graminoid,Spartina,patens,,,0.25,No,43.33611,Little_River,,,
